RANK_2025,RANK_2024,Institution_Name,Location,Region,SIZE,FOCUS,RES.,STATUS,Academic_Reputation_Score,Academic_Reputation_Rank,Employer_Reputation_Score,Employer_Reputation_Rank,Faculty_Student_Score,Faculty_Student_Rank,Citations_per_Faculty_Score,Citations_per_Faculty_Rank,International_Faculty_Score,International_Faculty_Rank,International_Students_Score,International_Students_Rank,International_Research_Network_Score,International_Research_Network_Rank,Employment_Outcomes_Score,Employment_Outcomes_Rank,Sustainability_Score,Sustainability_Rank,SIZE_numeric,FOCUS_numeric,RES_numeric,STATUS_numeric,Region_Africa,Region_Americas,Region_Asia,Region_Europe,Region_Oceania
1300.5,1300.5,Seattle University,United States,Americas,M,CO,HI,B,5.4,601.0,6.4,601.0,32.2,490.0,2.1,701.0,1.5,701.0,13.2,656.0,6.3,701.0,10.1,701.0,2.4,701.0,2,0.0,3,,False,True,False,False,False
1300.5,1100.5,Seoul National University of Science and Technology,South Korea,Asia,M,FO,VH,A,6.4,601.0,3.6,601.0,12.8,701.0,10.3,701.0,9.6,701.0,11.9,683.0,12.4,701.0,1.9,701.0,9.8,,2,1.0,4,,False,False,True,False,False
1300.5,1100.5,Shanghai International Studies University,China (Mainland),Asia,L,SP,VH,A,4.9,601.0,2.9,601.0,16.7,701.0,1.8,701.0,26.9,518.0,27.3,454.0,5.4,701.0,5.2,701.0,1.0,701.0,3,,4,,False,False,True,False,False
1300.5,1300.5,Shanghai University of Finance and Economics,China (Mainland),Asia,L,FO,VH,A,4.5,601.0,5.2,601.0,8.9,701.0,3.5,701.0,15.5,662.0,2.1,701.0,14.9,701.0,42.6,304.0,1.4,701.0,3,1.0,4,,False,False,True,False,False
1300.5,1300.5,Siksha 'O' Anusandhan (Deemed to be University),India,Asia,M,FO,VH,B,7.5,601.0,3.6,601.0,34.3,461.0,5.3,701.0,2.2,701.0,2.2,701.0,23.7,701.0,1.9,701.0,1.0,701.0,2,1.0,4,,False,False,True,False,False
1300.5,1300.5,Sookmyung Women's University ,South Korea,Asia,M,CO,HI,C,4.4,601.0,5.6,601.0,29.0,536.0,3.4,701.0,4.0,701.0,2.2,701.0,4.8,701.0,1.8,701.0,2.6,701.0,2,0.0,3,,False,False,True,False,False
1300.5,1300.5,Suez Canal University,Egypt,Africa,XL,FC,HI,A,4.1,601.0,2.6,601.0,13.1,701.0,2.3,701.0,2.1,701.0,1.8,701.0,48.9,701.0,2.4,701.0,8.3,,4,,3,,True,False,False,False,False
1300.5,1300.5,Suleyman Demirel University,Turkey,Asia,XL,FC,MD,A,7.1,601.0,5.3,601.0,3.9,701.0,2.4,701.0,1.7,701.0,4.6,701.0,27.3,701.0,2.0,701.0,1.0,701.0,4,,2,,False,False,True,False,False
1300.5,1300.5,Suranaree University of Technology ,Thailand,Asia,L,FC,HI,A,6.4,601.0,2.8,601.0,3.7,701.0,9.6,701.0,5.8,701.0,1.6,701.0,30.0,701.0,2.7,701.0,1.3,701.0,3,,3,,False,False,True,False,False
1300.5,1300.5,Tamkang University,Taiwan,Asia,L,FO,VH,C,5.7,601.0,4.9,601.0,4.0,701.0,5.0,701.0,6.0,701.0,7.4,701.0,14.2,701.0,29.2,425.0,10.1,,3,1.0,4,,False,False,True,False,False
1300.5,1300.5,Tanta University ,Egypt,Africa,XL,FC,HI,A,6.9,601.0,5.5,601.0,4.5,701.0,2.2,701.0,1.5,701.0,1.5,701.0,65.2,553.0,4.3,701.0,3.1,701.0,4,,3,,True,False,False,False,False
1300.5,1300.5,Technical University of Cluj-Napoca,Romania,Europe,L,SP,VH,A,4.6,601.0,7.1,601.0,7.6,701.0,3.9,701.0,2.1,701.0,2.7,701.0,38.1,701.0,3.8,701.0,2.1,701.0,3,,4,,False,False,False,True,False
1300.5,1100.5,Technical University of Liberec,Czech Republic,Europe,M,SP,VH,A,3.9,601.0,2.2,601.0,37.6,425.0,4.6,701.0,11.2,701.0,8.7,701.0,25.5,701.0,1.7,701.0,1.0,701.0,2,,4,,False,False,False,True,False
1300.5,1300.5,The Herzen State Pedagogical University of Russia,Russia,Europe,L,FO,HI,A,3.8,601.0,2.0,601.0,20.1,670.0,1.2,701.0,1.4,701.0,41.1,348.0,12.7,701.0,5.5,701.0,1.0,701.0,3,1.0,3,,False,False,False,True,False
1300.5,1300.5,"The National Research University ""Belgorod State University""",Russia,Europe,L,FC,HI,A,3.5,601.0,1.3,601.0,15.6,701.0,1.9,701.0,2.2,701.0,49.8,295.0,21.4,701.0,2.0,701.0,1.0,701.0,3,,3,,False,False,False,True,False
1300.5,1100.5,Tokai University,Japan,Asia,L,FC,HI,B,10.5,601.0,5.8,601.0,13.6,701.0,2.8,701.0,5.6,701.0,2.9,701.0,24.5,701.0,1.8,701.0,1.3,701.0,3,,3,,False,False,True,False,False
1300.5,1100.5,Tomas Bata University in Zlin,Czech Republic,Europe,M,CO,VH,A,4.5,601.0,8.4,601.0,9.3,701.0,5.5,701.0,23.6,553.0,18.8,568.0,25.8,701.0,4.0,701.0,1.1,701.0,2,0.0,4,,False,False,False,True,False
1300.5,1300.5,Toraighyrov University,Kazakhstan,Asia,M,FO,HI,A,8.5,601.0,4.8,601.0,17.8,701.0,1.2,701.0,6.8,701.0,3.1,701.0,3.9,701.0,3.3,701.0,1.0,701.0,2,1.0,3,,False,False,True,False,False
1300.5,1300.5,Transilvania University of Brasov,Romania,Europe,L,FC,HI,A,6.4,601.0,5.5,601.0,5.1,701.0,3.7,701.0,5.4,701.0,2.1,701.0,48.1,701.0,4.0,701.0,1.0,701.0,3,,3,,False,False,False,True,False
1300.5,1300.5,Tunghai University,Taiwan,Asia,L,CO,HI,C,6.5,601.0,5.4,601.0,4.6,701.0,5.4,701.0,8.4,701.0,8.8,701.0,24.4,701.0,13.8,698.0,7.9,701.0,3,0.0,3,,False,False,True,False,False
1300.5,1100.5,Universidad Autónoma del Estado de Hidalgo (UAEH),Mexico,Americas,XL,FC,MD,A,3.2,601.0,6.0,601.0,45.2,342.0,1.4,701.0,2.0,701.0,1.6,701.0,8.3,701.0,2.1,701.0,5.8,701.0,4,,2,,False,True,False,False,False
1300.5,1300.5,Universidad Católica del Norte,Chile,Americas,M,FC,HI,B,4.5,601.0,2.3,601.0,6.7,701.0,5.9,701.0,13.5,694.0,3.8,701.0,46.2,701.0,2.0,701.0,8.5,,2,,3,,False,True,False,False,False
1300.5,1300.5,Universidad de Las Américas (UDLA) Ecuador,Ecuador,Americas,L,CO,MD,B,8.3,601.0,3.8,601.0,13.3,701.0,1.7,701.0,19.2,612.0,2.5,701.0,15.7,701.0,4.9,701.0,1.0,701.0,3,0.0,2,,False,True,False,False,False
1300.5,1100.5,Universidad de Monterrey (UDEM),Mexico,Americas,M,FO,HI,B,12.5,601.0,13.0,601.0,7.5,701.0,1.5,701.0,13.7,691.0,3.7,701.0,4.4,701.0,4.8,701.0,1.3,701.0,2,1.0,3,,False,True,False,False,False
1300.5,1300.5,Universidad de Panama,Panama,Americas,XL,FO,MD,A,6.6,601.0,5.5,601.0,2.9,701.0,1.1,701.0,4.6,701.0,2.7,701.0,9.0,701.0,49.1,262.0,1.0,701.0,4,1.0,2,,False,True,False,False,False
1300.5,1300.5,Universidad de Piura,Peru,Americas,M,FO,HI,B,7.5,601.0,10.7,601.0,5.0,701.0,1.2,701.0,5.7,701.0,1.1,701.0,3.3,701.0,12.5,701.0,1.0,701.0,2,1.0,3,,False,True,False,False,False
1300.5,1300.5,Universidad de Valparaíso (UV),Chile,Americas,L,FC,HI,A,10.9,601.0,4.0,601.0,8.5,701.0,2.9,701.0,6.3,701.0,1.8,701.0,39.7,701.0,2.2,701.0,4.0,701.0,3,,3,,False,True,False,False,False
1300.5,1300.5,Universidad del Bío-Bío,Chile,Americas,M,FO,VH,A,8.0,601.0,3.0,601.0,3.2,701.0,4.0,701.0,8.7,701.0,1.4,701.0,30.3,701.0,2.0,701.0,1.0,701.0,2,1.0,4,,False,True,False,False,False
1300.5,1300.5,Universidad del Desarrollo (UDD),Chile,Americas,L,CO,HI,B,7.2,601.0,8.6,601.0,11.7,701.0,2.3,701.0,7.3,701.0,2.0,701.0,14.7,701.0,4.9,701.0,5.1,701.0,3,0.0,3,,False,True,False,False,False
1300.5,1100.5,Universidad Industrial de Santander - UIS,Colombia,Americas,L,FC,MD,A,9.7,601.0,14.8,564.0,4.6,701.0,2.1,701.0,4.1,701.0,1.4,701.0,12.4,701.0,9.0,701.0,1.3,701.0,3,,2,,False,True,False,False,False
1300.5,1100.5,Universidad La Salle (ULSA),Mexico,Americas,M,FC,MD,C,4.5,601.0,15.0,559.0,22.3,630.0,1.1,701.0,2.2,701.0,1.6,701.0,1.0,701.0,4.8,701.0,1.0,701.0,2,,2,,False,True,False,False,False
1300.5,1300.5,Universidad Mayor de San Andrés (UMSA),Bolivia,Americas,XL,FC,LO,A,6.3,601.0,2.8,601.0,1.2,701.0,1.6,701.0,6.4,701.0,1.0,701.0,15.1,701.0,49.6,257.0,1.0,701.0,4,,1,,False,True,False,False,False
1300.5,1300.5,Universidad Nacional Agraria la Molina,Peru,Americas,M,FO,HI,A,7.0,601.0,6.4,601.0,12.4,701.0,1.6,701.0,1.3,701.0,1.7,701.0,9.4,701.0,6.7,701.0,1.5,701.0,2,1.0,3,,False,True,False,False,False
1300.5,1300.5,Universidad Nacional de San Martín (UNSAM),Argentina,Americas,L,CO,HI,A,11.3,601.0,2.7,601.0,6.2,701.0,2.2,701.0,1.6,701.0,3.7,701.0,24.5,701.0,1.2,701.0,1.1,701.0,3,0.0,3,,False,True,False,False,False
1300.5,1300.5,Universidad Nacional del Litoral,Argentina,Americas,XL,CO,HI,A,12.7,601.0,5.7,601.0,2.2,701.0,2.5,701.0,5.0,701.0,1.2,701.0,24.5,701.0,3.7,701.0,5.1,701.0,4,0.0,3,,False,True,False,False,False
1300.5,1100.5,"Universidad Nacional, Costa Rica",Costa Rica,Americas,L,CO,MD,A,10.2,601.0,10.5,601.0,12.1,701.0,1.5,701.0,9.7,701.0,2.3,701.0,17.2,701.0,4.7,701.0,1.0,701.0,3,0.0,2,,False,True,False,False,False
1300.5,1100.5,Universidad Peruana de Ciencias Aplicadas,Peru,Americas,XL,FO,HI,B,11.3,601.0,22.6,415.0,3.0,701.0,1.1,701.0,13.6,693.0,1.5,701.0,8.0,701.0,3.9,701.0,1.1,701.0,4,1.0,3,,False,True,False,False,False
1300.5,1300.5,Universidade do Estado do Rio de Janeiro (UERJ),Brazil,Americas,XL,FC,HI,A,9.5,601.0,5.1,601.0,17.4,701.0,2.5,701.0,3.5,701.0,1.2,701.0,35.7,701.0,18.2,598.0,1.3,701.0,4,,3,,False,True,False,False,False
1300.5,1300.5,Universidade Federal da Bahia,Brazil,Americas,XL,FC,HI,A,9.0,601.0,2.7,601.0,8.5,701.0,3.1,701.0,5.1,701.0,1.4,701.0,48.8,701.0,12.4,701.0,2.5,701.0,4,,3,,False,True,False,False,False
1300.5,1300.5,Universidade Federal de Santa Maria,Brazil,Americas,L,FC,HI,A,6.4,601.0,1.5,601.0,17.5,701.0,5.2,701.0,2.5,701.0,1.4,701.0,37.9,701.0,6.3,701.0,11.5,,3,,3,,False,True,False,False,False
1300.5,1300.5,Universidade Federal de Viçosa (UFV),Brazil,Americas,L,FC,HI,A,5.1,601.0,2.4,601.0,10.9,701.0,7.8,701.0,2.4,701.0,1.9,701.0,20.2,701.0,3.8,701.0,1.3,701.0,3,,3,,False,True,False,False,False
1300.5,1300.5,Universidade Federal do Ceará (UFC),Brazil,Americas,XL,FC,HI,A,7.4,601.0,2.8,601.0,6.3,701.0,5.3,701.0,1.3,701.0,1.2,701.0,43.4,701.0,3.7,701.0,2.0,701.0,4,,3,,False,True,False,False,False
1300.5,1300.5,Universidade Presbiteriana Mackenzie,Brazil,Americas,M,CO,HI,B,3.5,601.0,8.7,601.0,12.3,701.0,2.1,701.0,2.4,701.0,1.1,701.0,12.5,701.0,48.3,265.0,1.0,701.0,2,0.0,3,,False,True,False,False,False
1300.5,1300.5,Università degli studi di Bergamo,Italy,Europe,L,FO,VH,A,5.7,601.0,2.4,601.0,1.9,701.0,6.5,701.0,4.3,701.0,6.7,701.0,27.8,701.0,4.3,701.0,1.2,701.0,3,1.0,4,,False,False,False,True,False
1300.5,1300.5,Universitas Islam Indonesia,Indonesia,Asia,L,CO,HI,B,11.2,601.0,4.9,601.0,2.0,701.0,1.8,701.0,2.2,701.0,1.2,701.0,10.7,701.0,3.9,701.0,1.3,701.0,3,0.0,3,,False,False,True,False,False
1300.5,1300.5,Universitas Muhammadiyah Yogyakarta,Indonesia,Asia,L,FO,HI,B,6.6,601.0,2.8,601.0,3.2,701.0,1.4,701.0,57.9,331.0,1.9,701.0,7.9,701.0,2.3,701.0,1.2,701.0,3,1.0,3,,False,False,True,False,False
1300.5,1300.5,Universitas Pendidikan Indonesia,Indonesia,Asia,XL,FO,VH,A,10.9,601.0,4.1,601.0,12.0,701.0,1.4,701.0,13.2,701.0,1.6,701.0,13.1,701.0,2.3,701.0,3.3,701.0,4,1.0,4,,False,False,True,False,False
1300.5,1300.5,Universitas Sumatera Utara,Indonesia,Asia,XL,FC,HI,A,8.8,601.0,8.0,601.0,24.9,595.0,1.3,701.0,12.6,701.0,2.5,701.0,18.3,701.0,5.5,701.0,4.6,701.0,4,,3,,False,False,True,False,False
1300.5,1300.5,Universitatea de Vest din Timisoara / West University of Timisoara,Romania,Europe,L,FO,HI,A,9.2,601.0,9.7,601.0,4.7,701.0,2.8,701.0,1.6,701.0,6.7,701.0,27.5,701.0,23.5,481.0,2.7,701.0,3,1.0,3,,False,False,False,True,False
1300.5,1300.5,Université Jean Moulin Lyon 3,France,Europe,L,SP,VH,A,8.8,601.0,5.2,601.0,1.8,701.0,2.3,701.0,18.7,615.0,30.2,427.0,8.5,701.0,4.4,701.0,1.0,701.0,3,,4,,False,False,False,True,False
1300.5,1100.5,Universiti Kuala Lumpur (UniKL),Malaysia,Asia,L,FC,HI,C,6.0,601.0,5.3,601.0,32.7,483.0,2.2,701.0,7.4,701.0,3.9,701.0,17.3,701.0,3.9,701.0,1.0,701.0,3,,3,,False,False,True,False,False
1300.5,1100.5,Universiti Malaysia Perlis,Malaysia,Asia,M,FO,VH,A,7.8,601.0,5.1,601.0,19.2,694.0,6.7,701.0,1.8,701.0,3.5,701.0,31.1,701.0,3.9,701.0,2.8,701.0,2,1.0,4,,False,False,True,False,False
1300.5,1300.5,Universiti Teknikal Malaysia Melaka,Malaysia,Asia,M,SP,VH,A,6.3,601.0,5.7,601.0,10.6,701.0,5.8,701.0,3.9,701.0,4.8,701.0,18.9,701.0,3.9,701.0,2.5,701.0,2,,4,,False,False,True,False,False
1300.5,1300.5,University of Babylon,Iraq,Asia,L,FC,HI,A,4.6,601.0,9.8,601.0,14.5,701.0,2.0,701.0,1.1,701.0,1.0,701.0,29.9,701.0,4.3,701.0,1.2,701.0,3,,3,,False,False,True,False,False
1300.5,1300.5,University of Basrah,Iraq,Asia,XL,FC,HI,A,5.5,601.0,9.3,601.0,18.4,701.0,1.4,701.0,1.3,701.0,1.1,701.0,33.7,701.0,10.0,701.0,1.0,701.0,4,,3,,False,False,True,False,False
1300.5,1300.5,University of International Business and Economics,China (Mainland),Asia,L,FO,HI,A,3.7,601.0,2.3,601.0,9.7,701.0,3.0,701.0,7.0,701.0,30.3,425.0,5.3,701.0,14.0,692.0,1.1,701.0,3,1.0,3,,False,False,True,False,False
1300.5,1401.0,University of Kragujevac,Serbia,Europe,L,FO,VH,A,3.9,601.0,3.0,601.0,8.5,701.0,3.7,701.0,1.0,701.0,1.1,701.0,44.1,701.0,9.3,701.0,1.0,701.0,3,1.0,4,,False,False,False,True,False
1300.5,1300.5,University of Kufa,Iraq,Asia,L,FC,HI,A,4.4,601.0,12.8,601.0,29.0,535.0,1.4,701.0,4.4,701.0,1.1,701.0,16.4,701.0,4.2,701.0,1.0,701.0,3,,3,,False,False,True,False,False
1300.5,1300.5,University of Memphis,United States,Americas,L,CO,VH,A,3.1,601.0,2.5,601.0,12.1,701.0,8.0,701.0,2.2,701.0,8.3,701.0,39.4,701.0,7.6,701.0,2.1,701.0,3,0.0,4,,False,True,False,False,False
1300.5,1300.5,University of Miskolc ,Hungary,Europe,M,FO,VH,B,6.6,601.0,5.7,601.0,18.6,701.0,2.4,701.0,3.1,701.0,3.8,701.0,19.2,701.0,13.0,701.0,1.0,701.0,2,1.0,4,,False,False,False,True,False
1300.5,1300.5,University of Missouri Saint Louis,United States,Americas,M,SP,VH,A,4.2,601.0,4.2,601.0,12.3,701.0,10.5,701.0,3.4,701.0,3.1,701.0,9.8,701.0,7.7,701.0,1.0,701.0,2,,4,,False,True,False,False,False
1300.5,1300.5,University of North Carolina at Greensboro,United States,Americas,L,CO,HI,A,2.6,601.0,2.4,601.0,8.9,701.0,10.1,701.0,5.9,701.0,3.4,701.0,50.7,701.0,1.5,701.0,1.6,701.0,3,0.0,3,,False,True,False,False,False
1300.5,1300.5,University of Ostrava,Czech Republic,Europe,M,FC,HI,A,6.3,601.0,1.1,601.0,15.6,701.0,3.6,701.0,27.7,509.0,16.6,592.0,27.0,701.0,2.9,701.0,1.0,701.0,2,,3,,False,False,False,True,False
1300.5,1300.5,University of Pannonia,Hungary,Europe,S,FO,VH,A,4.2,601.0,4.0,601.0,22.0,637.0,8.5,701.0,3.3,701.0,8.3,701.0,44.7,701.0,4.0,701.0,1.0,701.0,1,1.0,4,,False,False,False,True,False
1300.5,1100.5,University of Pardubice,Czech Republic,Europe,M,FO,VH,A,4.5,601.0,2.3,601.0,44.5,348.0,3.1,701.0,9.7,701.0,8.8,701.0,18.7,701.0,1.7,701.0,1.0,701.0,2,1.0,4,,False,False,False,True,False
1300.5,1300.5,University of Peradeniya ,Sri Lanka,Asia,L,CO,HI,A,9.0,601.0,11.6,601.0,12.0,701.0,2.0,701.0,1.0,701.0,1.3,701.0,22.7,701.0,10.9,701.0,5.8,701.0,3,0.0,3,,False,False,True,False,False
1300.5,1100.5,University of Primorska,Slovenia,Europe,M,CO,HI,A,3.7,601.0,2.5,601.0,8.9,701.0,4.1,701.0,25.0,534.0,26.4,459.0,46.3,701.0,4.2,701.0,1.0,701.0,2,0.0,3,,False,False,False,True,False
1300.5,1300.5,University of Rijeka,Croatia,Europe,L,CO,HI,A,6.1,601.0,4.3,601.0,13.8,701.0,4.3,701.0,2.5,701.0,1.8,701.0,45.8,701.0,12.0,701.0,2.9,701.0,3,0.0,3,,False,False,False,True,False
1300.5,1300.5,University of San Diego,United States,Americas,M,CO,HI,B,6.2,601.0,7.0,601.0,25.5,581.0,2.7,701.0,3.1,701.0,6.8,701.0,5.5,701.0,12.2,701.0,1.0,701.0,2,0.0,3,,False,True,False,False,False
1300.5,1100.5,University of San Francisco,United States,Americas,M,CO,HI,B,5.9,601.0,4.4,601.0,18.7,701.0,3.6,701.0,2.3,701.0,20.2,534.0,6.0,701.0,29.5,422.0,1.2,701.0,2,0.0,3,,False,True,False,False,False
1300.5,1300.5,University of Silesia in Katowice,Poland,Europe,L,CO,VH,A,5.4,601.0,4.2,601.0,20.3,664.0,3.1,701.0,3.5,701.0,3.9,701.0,52.5,701.0,7.4,701.0,2.4,701.0,3,0.0,4,,False,False,False,True,False
1300.5,1300.5,University of Split,Croatia,Europe,L,FC,HI,A,6.3,601.0,4.0,601.0,5.0,701.0,4.2,701.0,1.4,701.0,2.0,701.0,47.5,701.0,12.3,701.0,4.5,701.0,3,,3,,False,False,False,True,False
1300.5,1300.5,University of the Pacific,United States,Americas,M,CO,HI,B,2.2,601.0,3.5,601.0,31.9,495.0,3.0,701.0,3.2,701.0,12.0,680.0,7.6,701.0,8.1,701.0,1.0,701.0,2,0.0,3,,False,True,False,False,False
1300.5,1100.5,University of Tyumen,Russia,Europe,M,FO,VH,A,3.6,601.0,2.1,601.0,37.1,432.0,1.6,701.0,4.5,701.0,13.8,645.0,27.0,701.0,4.5,701.0,1.3,701.0,2,1.0,4,,False,False,False,True,False
1300.5,1100.5,University of Wisconsin Milwaukee ,United States,Americas,L,FO,VH,A,7.6,601.0,2.4,601.0,9.7,701.0,9.8,701.0,5.7,701.0,5.1,701.0,39.5,701.0,6.8,701.0,4.5,701.0,3,1.0,4,,False,True,False,False,False
1300.5,1300.5,University POLITEHNICA of Bucharest,Romania,Europe,L,FO,VH,A,5.2,601.0,12.7,601.0,3.4,701.0,6.9,701.0,1.4,701.0,2.6,701.0,61.8,605.0,3.9,701.0,1.0,701.0,3,1.0,4,,False,False,False,True,False
1300.5,1300.5,Voronezh State University,Russia,Europe,L,CO,HI,A,5.4,601.0,2.7,601.0,21.8,641.0,1.3,701.0,3.0,701.0,21.4,523.0,12.1,701.0,3.0,701.0,1.0,701.0,3,0.0,3,,False,False,False,True,False
1300.5,1100.5,Western Michigan University,United States,Americas,L,FC,HI,A,4.9,601.0,4.9,601.0,10.0,701.0,5.8,701.0,21.4,580.0,10.6,701.0,33.3,701.0,16.5,625.0,1.6,701.0,3,,3,,False,True,False,False,False
1300.5,1100.5,Yamaguchi University ,Japan,Asia,M,FC,HI,A,3.9,601.0,1.8,601.0,41.8,370.0,4.2,701.0,6.7,701.0,2.5,701.0,18.7,701.0,1.8,701.0,1.0,701.0,2,,3,,False,False,True,False,False
1300.5,1300.5,Yogyakarta State University,Indonesia,Asia,L,FO,VH,A,11.7,601.0,3.3,601.0,8.7,701.0,1.4,701.0,13.5,695.0,1.7,701.0,8.6,701.0,2.3,701.0,1.0,701.0,3,1.0,4,,False,False,True,False,False
1300.5,1300.5,Youngsan University,South Korea,Asia,M,FO,MD,C,4.0,601.0,10.0,601.0,19.3,689.0,1.3,701.0,2.5,701.0,9.9,701.0,2.0,701.0,1.9,701.0,1.0,701.0,2,1.0,2,,False,False,True,False,False
1300.5,1300.5,Yuan Ze University,Taiwan,Asia,M,FO,VH,C,5.5,601.0,5.6,601.0,8.7,701.0,9.0,701.0,12.2,701.0,11.7,686.0,12.4,701.0,2.0,701.0,2.4,701.0,2,1.0,4,,False,False,True,False,False
1300.5,1300.5,Zagazig University,Egypt,Africa,XL,FC,HI,A,7.7,601.0,4.9,601.0,3.0,701.0,2.6,701.0,1.1,701.0,2.5,701.0,67.7,513.0,3.7,701.0,5.3,701.0,4,,3,,True,False,False,False,False
1401.0,1300.5, Don State Technical University,Russia,Europe,L,CO,VH,A,3.5,601.0,3.5,601.0,12.8,701.0,1.4,701.0,1.6,701.0,14.9,626.0,11.4,701.0,1.9,701.0,1.0,701.0,3,0.0,4,,False,False,False,True,False
1401.0,1401.0,Akdeniz Üniversitesi,Turkey,Asia,XL,FO,VH,A,5.7,601.0,4.8,601.0,3.5,701.0,3.0,701.0,1.2,701.0,1.1,701.0,33.7,701.0,2.0,701.0,1.0,701.0,4,1.0,4,,False,False,True,False,False
1401.0,1401.0,California State University - Los Angeles,United States,Americas,L,CO,HI,A,5.2,601.0,3.3,601.0,3.8,701.0,2.9,701.0,3.6,701.0,2.3,701.0,14.9,701.0,5.5,701.0,1.0,701.0,3,0.0,3,,False,True,False,False,False
1401.0,1300.5,"California State University, Long Beach",United States,Americas,XL,CO,HI,A,3.7,601.0,4.1,601.0,4.8,701.0,2.9,701.0,2.6,701.0,3.4,701.0,16.4,701.0,1.7,701.0,1.0,701.0,4,0.0,3,,False,True,False,False,False
1401.0,1300.5,Católica de Córdoba,Argentina,Americas,M,FC,MD,B,5.3,601.0,2.6,601.0,17.1,701.0,1.1,701.0,3.6,701.0,3.6,701.0,2.3,701.0,4.6,701.0,1.0,701.0,2,,2,,False,True,False,False,False
1401.0,1300.5,East West University,Bangladesh,Asia,L,FO,MD,B,6.8,601.0,12.8,601.0,2.8,701.0,2.4,701.0,1.4,701.0,1.0,701.0,7.4,701.0,3.9,701.0,1.1,701.0,3,1.0,2,,False,False,True,False,False
1401.0,1300.5,Fundación Universidad De Bogotá-Jorge Tadeo Lozano,Colombia,Americas,M,CO,MD,C,5.2,601.0,3.3,601.0,10.2,701.0,1.7,701.0,3.2,701.0,1.2,701.0,5.9,701.0,12.1,701.0,1.0,701.0,2,0.0,2,,False,True,False,False,False
1401.0,1401.0,Humboldt State University,United States,Americas,M,CO,HI,A,3.0,601.0,2.5,601.0,9.7,701.0,3.7,701.0,2.9,701.0,1.2,701.0,9.9,701.0,3.1,701.0,1.0,701.0,2,0.0,3,,False,True,False,False,False
1401.0,1300.5,Indiana State University,United States,Americas,M,CO,HI,A,6.2,601.0,4.4,601.0,8.5,701.0,3.0,701.0,1.7,701.0,2.2,701.0,4.2,701.0,6.8,701.0,1.0,701.0,2,0.0,3,,False,True,False,False,False
1401.0,1401.0,International University of Business Agriculture and Technology,Bangladesh,Asia,M,FO,HI,B,6.6,601.0,4.1,601.0,2.6,701.0,2.3,701.0,1.4,701.0,1.3,701.0,8.6,701.0,3.8,701.0,1.0,701.0,2,1.0,3,,False,False,True,False,False
1401.0,1401.0,Irkutsk State University,Russia,Europe,L,CO,HI,A,3.3,601.0,1.8,601.0,14.1,701.0,1.3,701.0,1.9,701.0,3.8,701.0,26.4,701.0,5.2,701.0,1.2,701.0,3,0.0,3,,False,False,False,True,False
1401.0,1300.5,Korkyt Ata Kyzylorda University,Kazakhstan,Asia,M,FO,MD,A,7.0,601.0,7.9,601.0,5.7,701.0,1.0,701.0,3.4,701.0,1.2,701.0,1.0,701.0,3.3,701.0,1.1,701.0,2,1.0,2,,False,False,True,False,False
1401.0,1300.5,Kwansei Gakuin University,Japan,Asia,L,CO,HI,B,4.1,601.0,5.1,601.0,5.0,701.0,2.4,701.0,21.9,570.0,3.4,701.0,13.0,701.0,7.7,701.0,1.0,701.0,3,0.0,3,,False,False,True,False,False
1401.0,1300.5,Lucian Blaga University of Sibiu,Romania,Europe,L,FC,MD,A,3.6,601.0,3.2,601.0,8.5,701.0,1.9,701.0,13.9,687.0,2.9,701.0,17.0,701.0,4.1,701.0,1.2,701.0,3,,2,,False,False,False,True,False
1401.0,1300.5,M.Kh. Dulaty Taraz Regional University,Kazakhstan,Asia,L,CO,MD,A,7.6,601.0,2.7,601.0,12.0,701.0,1.0,701.0,1.1,701.0,6.7,701.0,2.6,701.0,3.1,701.0,1.1,701.0,3,0.0,2,,False,False,True,False,False
1401.0,1401.0,MIREA - Russian Technological University,Russia,Europe,L,FO,VH,A,5.5,601.0,7.0,601.0,6.6,701.0,1.4,701.0,1.3,701.0,3.3,701.0,9.5,701.0,5.2,701.0,1.0,701.0,3,1.0,4,,False,False,False,True,False
1401.0,1401.0,Moscow City University,Russia,Europe,L,FO,HI,A,7.1,601.0,1.9,601.0,10.7,701.0,1.1,701.0,2.7,701.0,3.3,701.0,2.5,701.0,1.9,701.0,1.0,701.0,3,1.0,3,,False,False,False,True,False
1401.0,1300.5,Naresuan University,Thailand,Asia,L,FC,MD,A,6.6,601.0,2.8,601.0,6.6,701.0,1.9,701.0,7.3,701.0,1.2,701.0,10.1,701.0,2.5,701.0,1.7,701.0,3,,2,,False,False,True,False,False
1401.0,1300.5,National University of Life and Environmental Sciences of Ukraine,Ukraine,Europe,L,FO,VH,A,5.8,601.0,3.9,601.0,15.8,701.0,1.4,701.0,1.2,701.0,1.2,701.0,20.0,701.0,3.7,701.0,1.0,701.0,3,1.0,4,,False,False,False,True,False
1401.0,1401.0,Pontifícia Universidade Católica de Minas Gerais  PUC Minas,Brazil,Americas,XL,FO,HI,B,4.9,601.0,4.6,601.0,1.9,701.0,1.5,701.0,1.9,701.0,1.1,701.0,8.3,701.0,9.4,701.0,1.0,701.0,4,1.0,3,,False,True,False,False,False
